workflow_type,task_category,task_instances,workflows_with_this_task
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_1,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_10,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_11,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_12,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_13,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_14,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_15,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_16,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_17,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_18,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_19,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_2,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_20,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_21,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_22,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_23,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_24,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_25,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_26,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_27,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_28,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_29,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_3,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_30,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_31,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_32,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_33,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_34,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_35,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_36,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_37,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_4,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_5,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_6,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_7,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_8,2,2
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_9,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_1,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_10,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_11,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_12,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_13,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_14,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_15,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_16,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_17,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_18,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_19,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_2,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_20,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_21,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_22,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_23,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_24,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_25,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_26,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_27,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_28,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_29,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_3,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_30,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_31,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_32,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_33,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_34,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_35,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_36,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_37,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_4,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_5,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_6,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_7,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_8,2,2
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_9,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_1,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_10,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_11,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_12,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_13,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_14,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_15,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_16,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_17,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_18,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_19,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_2,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_20,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_21,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_22,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_23,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_24,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_25,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_26,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_27,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_28,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_29,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_3,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_30,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_31,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_32,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_33,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_34,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_35,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_36,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_37,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_4,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_5,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_6,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_7,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_8,2,2
epigenomics,map_map_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_9,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_1,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_10,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_11,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_12,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_13,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_14,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_15,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_16,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_17,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_18,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_19,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_2,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_20,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_21,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_22,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_23,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_24,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_25,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_26,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_27,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_28,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_29,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_3,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_30,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_31,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_32,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_33,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_34,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_35,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_36,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_37,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_4,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_5,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_6,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_7,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_8,2,2
epigenomics,sol2sanger_sol2sanger_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_9,2,2
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_18,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_19,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_20,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_21,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_22,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_23,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_24,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_25,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_26,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_27,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_28,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_29,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_30,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_31,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_32,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_33,1,1
epigenomics,fast2bfq_fast2bfq_hep2_msp1_digests_s_7_sequence_34,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_18,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_19,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_20,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_21,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_22,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_23,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_24,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_25,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_26,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_27,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_28,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_29,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_30,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_31,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_32,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_33,1,1
epigenomics,filtercontams_filtercontams_hep2_msp1_digests_s_7_sequence_34,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_18,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_19,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_20,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_21,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_22,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_23,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_24,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_25,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_26,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_27,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_28,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_29,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_30,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_31,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_32,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_33,1,1
epigenomics,map_map_hep2_msp1_digests_s_7_sequence_34,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_18,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_19,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_20,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_21,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_22,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_23,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_24,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_25,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_26,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_27,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_28,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_29,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_30,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_31,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_32,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_33,1,1
epigenomics,sol2sanger_sol2sanger_hep2_msp1_digests_s_7_sequence_34,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_38,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_39,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_40,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_41,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_42,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_43,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_44,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_45,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_46,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_47,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_48,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_49,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_50,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_51,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_52,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_53,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_54,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_55,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_56,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_57,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_58,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_59,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_60,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_61,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_62,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_63,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_64,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_65,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_66,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_67,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_68,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_69,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_70,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_71,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_72,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_73,1,1
epigenomics,fast2bfq_fast2bfq_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_74,1,1
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_38,1,1
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_39,1,1
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_40,1,1
epigenomics,filtercontams_filtercontams_080603_ilmn-ga001_0003_205wwaaxx_taq1_s_7_sequence_41,1,1
